"Name","State","Notes","User","Tags","Created","Runtime","Sweep","encoder_name","flatten_temporal_dimension","loss_function","n_channels","pos_class_weight","use_doy","epoch","test_AP","test_f1","test_iou","test_loss","test_precision","test_recall","train_f1_epoch.max","train_f1_step","train_loss_epoch.min","train_loss_step","trainer/global_step","val_f1.max","val_loss.min"
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1142","","resnet18","true","Dice","40","525.9315360501568","false","0","0.3429533839225769","0.4869346618652344","0.3218199908733368","0.46146634221076965","0.5607316493988037","0.430303156375885","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1568","","resnet18","true","Dice","40","525.9315360501568","false","0","0.36645251512527466","0.4955713450908661","0.32940834760665894","0.45973002910614014","0.5873355865478516","0.42860665917396545","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","506","","resnet18","true","Dice","40","608.4653828020165","false","0","0.19745156168937683","0.3881889283657074","0.24084021151065824","0.45467430353164673","0.4446451067924499","0.34445393085479736","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1607","","resnet18","true","Dice","40","964.2632335191678","false","0","0.4584592580795288","0.5551068782806396","0.3841854035854339","0.4310997128486634","0.4827536940574646","0.6529715657234192","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1238","","resnet18","true","Dice","40","964.2632335191678","false","0","0.340163916349411","0.4819480180740357","0.3174779415130615","0.4433613121509552","0.4479767978191376","0.5214942693710327","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1090","","resnet18","true","Dice","40","456.27457166168074","false","0","0.21120192110538483","0.2733803987503052","0.1583327353000641","0.4706118702888489","0.20370477437973025","0.4154983758926392","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1234","","resnet18","true","Dice","40","638.7427092058174","false","0","0.4514356553554535","0.5826426148414612","0.4110767245292664","0.434093177318573","0.5410717129707336","0.6311330199241638","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","604","","resnet18","true","Dice","40","531.2439758082392","false","0","0.2007029205560684","0.34041890501976013","0.2051233947277069","0.4711589515209198","0.4952010214328766","0.2593541145324707","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1200","","resnet18","true","Dice","40","608.4653828020165","false","0","0.4503059387207031","0.5871350169181824","0.4155634045600891","0.4289148151874542","0.5609052777290344","0.6159381866455078","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1567","","resnet18","true","Dice","40","531.2439758082392","false","0","0.36677536368370056","0.49254822731018066","0.3267422616481781","0.4563767910003662","0.5689712166786194","0.4342241585254669","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","1124","","resnet18","true","Dice","40","638.7427092058174","false","0","0.3532477617263794","0.5089635848999023","0.34134888648986816","0.44413846731185913","0.5618452429771423","0.4651802182197571","","","","","0","",""
"models.SMPModel","finished","-","","","2024-07-09T15:13:12.000Z","511","","resnet18","true","Dice","40","456.27457166168074","false","0","0.18823152780532837","0.31581947207450867","0.18752114474773407","0.47980374097824097","0.5386154651641846","0.2234077900648117","","","","","0","",""
